policy_id,customer_id,customer_age,customer_gender,marital_status,num_dependents,country,income_band,product_type,coverage_amount,premium,payment_frequency,policy_start_date,policy_end_date,tenure_months,renewal_count,acquisition_channel,agent_id,discount_applied,discount_rate,has_rider,num_riders,critical_illness_rider,disability_rider,late_payment_count,customer_service_calls,beneficiary_updated,premium_change_pct,churned,churn_reason,snapshot_date,data_version
P001614,C001218,38,F,Widowed,0,ES,Mid,Universal,300000,333.96,Monthly,11/08/2011,05/02/2018,79,6,Agent,A1047,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0,TRUE,Life Event,30/06/2024,v1.0
P001615,C000920,50,F,Single,1,US,Mid,Term,271000,217.89,Monthly,03/03/2011,15/06/2014,40,3,Agent,A1080,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.02,TRUE,Price,30/06/2024,v1.0
P001616,C002785,18,F,Married,1,US,Low,Whole,65000,76.01,Quarterly,19/12/2015,,103,8,Agent,A1093,FALSE,,FALSE,0,FALSE,FALSE,2,2,FALSE,0.05,FALSE,,30/06/2024,v1.0
P001617,C001355,75,F,Married,2,US,Mid,Universal,98000,111.61,Monthly,09/11/2016,,93,7,Agent,A1005,TRUE,0.17,FALSE,0,FALSE,FALSE,1,1,FALSE,0.12,FALSE,,30/06/2024,v1.0
P001618,C000169,51,F,Single,2,US,Low,Whole,355000,433.76,Monthly,14/09/2018,,70,5,Agent,A1056,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P001619,C000520,46,F,Single,1,US,Low,Term,222000,135.35,Annual,24/03/2018,,76,6,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0.02,FALSE,,30/06/2024,v1.0
P001620,C001486,59,F,Divorced,0,US,Mid,Whole,309000,411.18,Monthly,15/05/2016,09/04/2023,84,7,Bank,,FALSE,,FALSE,0,FALSE,FALSE,2,0,FALSE,0.11,TRUE,Life Event,30/06/2024,v1.0
P001621,C000039,73,F,Married,0,US,Low,Universal,314000,354.35,Quarterly,19/05/2020,,50,4,Agent,A1093,FALSE,,TRUE,1,TRUE,FALSE,2,2,FALSE,-0.09,FALSE,,30/06/2024,v1.0
P001622,C001560,55,M,Divorced,1,US,Mid,Term,381000,284.61,Monthly,31/08/2011,,156,13,Agent,A1081,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.17,FALSE,,30/06/2024,v1.0
P001623,C001418,56,M,Married,0,DE,,Term,46000,31.19,Monthly,15/01/2021,,42,3,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,3,FALSE,-0.09,FALSE,,30/06/2024,v1.0
P001624,C000954,46,M,Single,1,IT,Low,Term,116000,74.82,Quarterly,24/10/2012,,142,11,Agent,A1003,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P001625,C000983,43,F,Single,1,US,Mid,Term,246000,185.48,Monthly,15/03/2016,,100,8,Agent,A1095,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.08,FALSE,,30/06/2024,v1.0
P001626,C000974,39,F,Married,2,FR,High,Term,270000,166.93,Monthly,17/07/2014,,121,10,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,0,TRUE,0.03,FALSE,,30/06/2024,v1.0
P001627,C000037,35,M,Widowed,0,US,Low,Whole,740000,759.25,Quarterly,11/03/2015,,113,9,Agent,A1066,FALSE,,FALSE,0,FALSE,FALSE,1,1,TRUE,0.01,FALSE,,30/06/2024,v1.0
P001628,C002375,36,M,Single,2,FR,,Whole,619000,809.26,Monthly,13/10/2010,,166,13,Online,,TRUE,0.07,TRUE,1,TRUE,FALSE,0,3,FALSE,-0.01,FALSE,,30/06/2024,v1.0
P001629,C001274,28,M,Widowed,0,US,Low,Term,348000,305.57,Quarterly,23/05/2019,,62,5,Agent,A1066,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.08,FALSE,,30/06/2024,v1.0
P001630,C001199,44,F,Widowed,0,FR,Mid,Whole,157000,230.7,Monthly,30/03/2013,,137,11,Agent,A1045,FALSE,,TRUE,0,FALSE,TRUE,0,0,FALSE,0.11,FALSE,,30/06/2024,v1.0
P001631,C001625,24,F,Widowed,2,IT,,Term,283000,194.56,Quarterly,11/12/2013,,128,10,Online,,TRUE,0.13,FALSE,0,FALSE,FALSE,0,0,FALSE,0.1,FALSE,,30/06/2024,v1.0
P001632,C000913,47,F,Married,1,FR,Mid,Whole,877000,989.81,Monthly,13/11/2019,,56,4,Agent,A1052,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.08,FALSE,,30/06/2024,v1.0
P001633,C000453,44,M,Widowed,1,FR,Mid,Whole,626000,587.53,Quarterly,08/07/2015,,109,9,Agent,A1055,FALSE,,TRUE,1,FALSE,FALSE,0,0,FALSE,0.09,FALSE,,30/06/2024,v1.0
P001634,C000036,46,F,Married,1,UK,Mid,Whole,285000,436.43,Monthly,15/10/2015,,106,8,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.1,FALSE,,30/06/2024,v1.0
P001635,C001711,38,M,Single,2,US,,Term,432000,338.1,Quarterly,04/11/2021,,32,2,Online,,FALSE,,FALSE,1,FALSE,FALSE,0,1,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P001636,C000795,81,F,Single,1,UK,Ultra,Whole,257000,367.81,Monthly,31/12/2018,,66,5,Agent,A1076,FALSE,,TRUE,1,TRUE,TRUE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P001637,C000972,61,M,Widowed,1,US,Low,Term,185000,137.54,Monthly,04/09/2017,,83,6,Agent,A1007,FALSE,,FALSE,0,FALSE,FALSE,0,1,TRUE,-0.11,FALSE,,30/06/2024,v1.0
P001638,C000592,30,F,Single,2,US,,Term,134000,82.71,Quarterly,12/01/2010,,176,14,Online,,FALSE,,TRUE,1,TRUE,TRUE,1,1,FALSE,-0.06,FALSE,,30/06/2024,v1.0
P001639,C001137,47,M,Married,4,US,High,Term,60000,30.65,Annual,14/04/2017,,87,7,Agent,A1089,TRUE,0.18,FALSE,0,FALSE,FALSE,0,0,FALSE,0.14,FALSE,,30/06/2024,v1.0
P001640,C001324,37,M,Single,3,DE,High,Term,307000,242.43,Monthly,17/11/2011,,153,12,Employer,,FALSE,,FALSE,0,FALSE,FALSE,1,2,FALSE,0.05,FALSE,,30/06/2024,v1.0
P001641,C002271,32,U,Single,0,US,High,Term,147000,81.41,Quarterly,06/06/2013,,134,11,Agent,A1028,FALSE,,FALSE,0,FALSE,FALSE,1,0,TRUE,0.08,FALSE,,30/06/2024,v1.0
P001642,C000317,28,M,Single,0,UK,Low,Term,174000,141.27,Monthly,30/08/2010,,168,14,Agent,A1002,FALSE,,FALSE,0,FALSE,FALSE,0,2,FALSE,0.06,FALSE,,30/06/2024,v1.0
P001643,C002396,50,M,Divorced,2,DE,High,Term,225000,172.69,Monthly,23/08/2020,02/08/2024,48,4,Agent,A1087,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,-0.03,TRUE,Replacement,30/06/2024,v1.0
P001644,C002162,36,F,Married,5,US,Mid,Whole,147000,157.88,Annual,01/08/2010,,169,14,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.05,FALSE,,30/06/2024,v1.0
P001645,C002745,56,F,Divorced,0,US,Mid,Term,292000,181.82,Annual,31/12/2017,,79,6,Employer,,TRUE,0.14,TRUE,2,FALSE,FALSE,0,0,FALSE,0.02,FALSE,,30/06/2024,v1.0
P001646,C001346,56,M,Married,0,ES,Ultra,Term,142000,110.81,Monthly,23/02/2022,,28,2,Online,,FALSE,,FALSE,2,TRUE,FALSE,0,0,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P001647,C001591,61,F,Widowed,0,IT,Low,Term,146000,133.39,Monthly,06/07/2018,,72,6,Agent,A1010,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0.09,FALSE,,30/06/2024,v1.0
P001648,C001889,34,F,Married,0,US,Mid,Whole,24000,31.62,Monthly,06/04/2024,,2,0,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.02,FALSE,,30/06/2024,v1.0
P001649,C002087,50,M,Married,2,US,High,Whole,246000,317.43,Monthly,28/10/2016,,93,7,Agent,A1064,FALSE,,TRUE,3,FALSE,FALSE,0,1,TRUE,-0.07,FALSE,,30/06/2024,v1.0
P001650,C001996,52,M,Married,2,US,Mid,Universal,82000,90.95,Monthly,28/12/2020,27/11/2026,72,6,Agent,A1024,FALSE,,TRUE,4,TRUE,FALSE,0,0,FALSE,0.02,TRUE,Unknown,30/06/2024,v1.0
P001651,C001772,39,M,Married,1,US,Low,Whole,172000,214.82,Monthly,07/07/2022,,24,2,Agent,A1061,TRUE,0.15,TRUE,2,FALSE,FALSE,0,0,FALSE,0.1,FALSE,,30/06/2024,v1.0
P001652,C001312,35,F,Divorced,1,US,,Term,92000,58.17,Monthly,21/02/2020,,53,4,Online,,FALSE,,TRUE,2,FALSE,FALSE,1,1,FALSE,0.02,FALSE,,30/06/2024,v1.0
P001653,C001285,64,M,Married,2,ES,Mid,Whole,135000,192.36,Monthly,20/01/2017,19/01/2023,73,6,Agent,A1050,FALSE,,TRUE,3,FALSE,FALSE,0,0,FALSE,0.1,TRUE,Unknown,30/06/2024,v1.0
P001654,C000215,47,M,Divorced,1,ES,Low,Term,135000,60.65,Annual,29/12/2014,,115,9,Online,,FALSE,,TRUE,2,TRUE,TRUE,0,0,FALSE,0,FALSE,,30/06/2024,v1.0
P001655,C002383,52,F,Married,3,FR,Low,Term,222000,161.63,Monthly,24/06/2012,06/12/2015,42,3,Employer,,TRUE,0.15,TRUE,1,FALSE,FALSE,1,0,FALSE,-0.01,TRUE,Life Event,30/06/2024,v1.0
P001656,C002139,35,F,Single,0,US,Low,Universal,450000,446.17,Monthly,16/04/2013,,136,11,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P001657,C002400,30,M,Married,1,US,Low,Term,176000,95.84,Quarterly,28/08/2012,,144,12,Employer,,FALSE,,TRUE,0,FALSE,TRUE,0,1,FALSE,0.09,FALSE,,30/06/2024,v1.0
P001658,C002618,38,F,Single,2,UK,Low,Whole,160000,201.81,Annual,25/02/2012,,150,12,Agent,A1010,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0,FALSE,,30/06/2024,v1.0
P001659,C002863,43,M,Married,0,UK,Low,Universal,126000,133.91,Monthly,07/12/2011,,152,12,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,3,FALSE,0.08,FALSE,,30/06/2024,v1.0
P001660,C001704,32,M,Married,2,US,,Term,307000,228.24,Quarterly,12/05/2022,10/05/2028,73,6,Online,,FALSE,,TRUE,1,FALSE,FALSE,0,0,FALSE,0.11,TRUE,Replacement,30/06/2024,v1.0
P001661,C002828,44,F,Widowed,1,DE,,Term,213000,144.79,Annual,30/10/2019,,56,4,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,1,TRUE,0.07,FALSE,,30/06/2024,v1.0
P001662,C000362,24,F,Single,0,DE,High,Term,65000,49.82,Monthly,28/02/2023,,16,1,Online,,FALSE,,TRUE,1,FALSE,FALSE,0,1,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P001663,C002604,31,M,Single,0,FR,High,Term,96000,83.17,Quarterly,24/01/2019,,66,5,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,2,FALSE,0,FALSE,,30/06/2024,v1.0
P001664,C001716,53,F,Single,1,UK,Mid,Term,159000,130.49,Monthly,21/03/2017,,88,7,Agent,A1019,FALSE,,TRUE,1,FALSE,FALSE,1,2,FALSE,0.07,FALSE,,30/06/2024,v1.0
P001665,C001193,52,F,Married,2,FR,Low,Universal,134000,127.06,Annual,06/09/2011,,156,13,Agent,A1057,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P001666,C000355,40,M,Divorced,0,US,High,Universal,103000,129.32,Monthly,01/08/2011,,157,13,Agent,A1073,FALSE,,TRUE,2,TRUE,FALSE,0,0,FALSE,0.18,FALSE,,30/06/2024,v1.0
P001667,C000190,32,F,Divorced,2,DE,Mid,Whole,186000,200.77,Annual,01/03/2023,,16,1,Online,,TRUE,0.05,TRUE,0,FALSE,FALSE,3,3,TRUE,0.04,FALSE,,30/06/2024,v1.0
P001668,C002469,32,M,Married,0,US,Low,Whole,259000,337.83,Monthly,01/01/2013,,139,11,Employer,,TRUE,0.18,FALSE,0,FALSE,FALSE,0,2,FALSE,0.07,FALSE,,30/06/2024,v1.0
P001669,C000699,40,U,Divorced,1,US,Mid,Term,199000,156.92,Quarterly,16/06/2010,,170,14,Online,,TRUE,0.12,TRUE,2,FALSE,TRUE,3,2,FALSE,0.12,FALSE,,30/06/2024,v1.0
P001670,C002054,52,F,Single,0,US,Low,Whole,219000,270.79,Monthly,24/08/2020,,46,3,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.05,FALSE,,30/06/2024,v1.0
P001671,C002180,56,M,Single,0,US,Mid,Term,289000,167.58,Annual,27/11/2023,,7,0,Online,,FALSE,,TRUE,4,TRUE,FALSE,2,1,FALSE,0.05,FALSE,,30/06/2024,v1.0
P001672,C000556,39,M,Single,0,ES,Mid,Term,208000,122.39,Quarterly,02/12/2017,25/07/2019,20,1,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,0,TRUE,0.15,TRUE,Replacement,30/06/2024,v1.0
P001673,C000825,31,M,Divorced,4,US,Mid,Term,74000,49.89,Monthly,29/10/2014,,117,9,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.09,FALSE,,30/06/2024,v1.0
P001674,C002808,48,M,Married,1,IT,Mid,Whole,168000,225.88,Monthly,18/11/2018,,68,5,Bank,,FALSE,,TRUE,1,FALSE,FALSE,0,0,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P001675,C001054,35,M,Married,1,US,High,Term,138000,125.35,Quarterly,11/04/2016,,100,8,Agent,A1028,FALSE,,TRUE,0,FALSE,TRUE,0,2,FALSE,0.02,FALSE,,30/06/2024,v1.0
P001676,C002582,38,M,Single,1,US,Low,Term,136000,92.94,Monthly,09/06/2016,,98,8,Agent,A1044,TRUE,0.13,FALSE,0,FALSE,FALSE,2,2,FALSE,0,FALSE,,30/06/2024,v1.0
P001677,C000425,60,F,Married,0,UK,Mid,Whole,122000,149.74,Quarterly,17/01/2011,,163,13,Agent,A1008,FALSE,,TRUE,2,TRUE,FALSE,0,1,TRUE,0.02,FALSE,,30/06/2024,v1.0
P001678,C002719,54,M,Widowed,0,US,Mid,Whole,145000,203.51,Monthly,03/11/2018,,68,5,Agent,A1089,FALSE,,TRUE,3,TRUE,FALSE,2,2,FALSE,0.09,FALSE,,30/06/2024,v1.0
P001679,C002410,46,F,Single,2,UK,Mid,Term,285000,197.69,Monthly,12/03/2020,,52,4,Agent,A1005,FALSE,,FALSE,0,FALSE,FALSE,2,1,FALSE,0.06,FALSE,,30/06/2024,v1.0
P001680,C001574,29,F,Married,2,US,Mid,Term,76000,63.63,Monthly,16/06/2010,,170,14,Online,,TRUE,0.09,TRUE,0,FALSE,FALSE,2,2,FALSE,0.08,FALSE,,30/06/2024,v1.0
P001681,C002129,47,M,Single,0,FR,High,Universal,124000,112.87,Monthly,10/05/2018,06/12/2018,7,0,Online,,TRUE,0.16,TRUE,0,FALSE,FALSE,0,2,FALSE,0.12,TRUE,Unknown,30/06/2024,v1.0
P001682,C002403,57,F,Single,1,US,High,Term,364000,239.51,Monthly,14/03/2015,,113,9,Employer,,FALSE,,FALSE,0,FALSE,FALSE,1,2,FALSE,-0.1,FALSE,,30/06/2024,v1.0
P001683,C000588,40,M,Married,2,UK,Mid,Whole,202000,236.09,Quarterly,26/03/2019,,64,5,Agent,A1031,FALSE,,TRUE,2,FALSE,FALSE,2,1,FALSE,0.1,FALSE,,30/06/2024,v1.0
P001684,C002012,61,M,Single,0,US,Low,Term,809000,513.68,Monthly,11/05/2012,,147,12,Agent,A1020,FALSE,,TRUE,4,FALSE,TRUE,0,3,FALSE,0,FALSE,,30/06/2024,v1.0
P001685,C001547,60,F,Married,3,DE,Mid,Whole,658000,680.27,Monthly,22/06/2021,,36,3,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,2,FALSE,0.04,FALSE,,30/06/2024,v1.0
P001686,C000294,64,M,Married,1,DE,Mid,Whole,46000,44.26,Monthly,11/09/2019,20/02/2029,115,9,Agent,A1016,FALSE,,TRUE,2,FALSE,TRUE,3,1,TRUE,-0.03,TRUE,Price,30/06/2024,v1.0
P001687,C001985,48,F,Married,0,US,Mid,Whole,99000,100.4,Annual,20/06/2022,,24,2,Online,,FALSE,,FALSE,0,FALSE,FALSE,2,0,TRUE,0.05,FALSE,,30/06/2024,v1.0
P001688,C001247,52,F,Married,2,US,Low,Term,158000,146.26,Quarterly,28/10/2019,25/12/2025,75,6,Agent,A1082,FALSE,,FALSE,0,FALSE,FALSE,0,3,FALSE,0.05,TRUE,Price,30/06/2024,v1.0
P001689,C001548,61,U,Married,2,UK,Mid,Term,121000,108.03,Monthly,14/06/2011,,158,13,Agent,A1060,FALSE,,TRUE,1,FALSE,FALSE,1,2,FALSE,0.02,FALSE,,30/06/2024,v1.0
P001690,C001690,50,F,Single,0,ES,Mid,Whole,347000,274.21,Annual,17/08/2019,,59,4,Employer,,FALSE,,FALSE,0,FALSE,FALSE,2,1,FALSE,-0.06,FALSE,,30/06/2024,v1.0
P001691,C001136,38,F,Married,2,US,Low,Term,238000,135.81,Quarterly,22/04/2017,09/10/2019,30,2,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,TRUE,-0.02,TRUE,Unknown,30/06/2024,v1.0
P001692,C001256,39,M,Married,0,FR,High,Whole,74000,74.5,Annual,14/06/2012,09/01/2019,80,6,Bank,,FALSE,,TRUE,2,TRUE,FALSE,1,2,FALSE,0.14,TRUE,Unknown,30/06/2024,v1.0
P001693,C002064,47,M,Single,0,UK,High,Whole,479000,647.24,Monthly,20/07/2014,,121,10,Agent,A1022,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P001694,C000359,29,F,Divorced,1,UK,High,Term,582000,455.66,Monthly,16/11/2010,,165,13,Agent,A1086,FALSE,,TRUE,1,FALSE,FALSE,0,2,FALSE,0.06,FALSE,,30/06/2024,v1.0
P001695,C002913,43,M,Married,0,ES,Mid,Universal,58000,55.93,Quarterly,25/06/2014,,121,10,Agent,A1097,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0.1,FALSE,,30/06/2024,v1.0
P001696,C000699,58,M,Divorced,2,UK,Mid,Term,115000,82.67,Monthly,08/07/2019,,60,5,Agent,A1098,FALSE,,FALSE,0,FALSE,FALSE,0,2,TRUE,0.11,FALSE,,30/06/2024,v1.0
P001697,C000447,18,M,Divorced,0,FR,Mid,Whole,168000,169.6,Monthly,23/11/2011,01/09/2021,119,9,Agent,A1016,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.03,TRUE,Price,30/06/2024,v1.0
P001698,C002903,63,F,Married,2,UK,Mid,Whole,505000,579.65,Monthly,09/06/2016,,98,8,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,1,TRUE,0.11,FALSE,,30/06/2024,v1.0
P001699,C002412,58,M,Married,1,US,,Term,433000,298.5,Monthly,10/10/2020,,45,3,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.04,FALSE,,30/06/2024,v1.0
P001700,C000674,39,F,Married,1,DE,Low,Whole,155000,141.91,Monthly,22/06/2013,,134,11,Online,,FALSE,,TRUE,1,FALSE,FALSE,0,0,FALSE,-0.13,FALSE,,30/06/2024,v1.0
P001701,C001007,51,M,Married,1,IT,Mid,Whole,152000,172.38,Monthly,01/09/2010,,168,14,Agent,A1005,FALSE,,TRUE,1,FALSE,TRUE,1,3,FALSE,0.18,FALSE,,30/06/2024,v1.0
P001702,C001349,45,M,Divorced,0,FR,High,Whole,428000,614.76,Quarterly,26/07/2023,,11,0,Online,,TRUE,0.18,FALSE,0,FALSE,FALSE,2,3,FALSE,0.07,FALSE,,30/06/2024,v1.0
P001703,C002514,59,M,Married,3,US,Low,Term,130000,95.35,Monthly,08/10/2016,,94,7,Online,,FALSE,,TRUE,2,FALSE,FALSE,0,1,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P001704,C002461,56,M,Single,0,US,Low,Whole,246000,340.76,Monthly,22/03/2023,04/02/2026,35,2,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0.08,TRUE,Price,30/06/2024,v1.0
P001705,C000585,28,F,Married,1,UK,Mid,Term,294000,256.34,Quarterly,28/08/2020,,46,3,Agent,A1042,TRUE,0.07,FALSE,0,FALSE,FALSE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P001706,C001256,52,M,Widowed,1,UK,Mid,Term,250000,235.31,Monthly,06/11/2015,,105,8,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.15,FALSE,,30/06/2024,v1.0
P001707,C001247,42,M,Married,1,US,Low,Term,184000,95.54,Annual,09/03/2024,,3,0,Agent,A1024,TRUE,0.17,FALSE,0,FALSE,FALSE,0,1,FALSE,0.1,FALSE,,30/06/2024,v1.0
P001708,C000993,45,F,Married,4,US,High,Term,60000,48.39,Monthly,26/09/2016,,94,7,Agent,A1055,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P001709,C001435,36,F,Married,3,FR,Low,Universal,229000,258.23,Quarterly,11/02/2017,,89,7,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0.09,FALSE,,30/06/2024,v1.0
P001710,C000571,65,M,Married,1,DE,High,Whole,421000,490.05,Monthly,17/08/2011,,156,13,Agent,A1066,FALSE,,TRUE,2,FALSE,TRUE,0,0,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P001711,C002382,57,M,Married,0,FR,Low,Universal,254000,298.51,Monthly,29/03/2021,,39,3,Agent,A1055,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.12,FALSE,,30/06/2024,v1.0
P001712,C001245,36,U,Married,0,ES,Low,Term,57000,35.38,Annual,24/07/2015,,108,9,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.07,FALSE,,30/06/2024,v1.0
P001713,C002084,28,F,Married,0,US,High,Whole,373000,433.09,Annual,03/03/2024,,3,0,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,2,FALSE,-0.01,FALSE,,30/06/2024,v1.0
P001714,C000988,40,M,Married,1,IT,High,Term,92000,66.6,Quarterly,19/02/2019,11/10/2020,20,1,Agent,A1062,FALSE,,FALSE,0,FALSE,FALSE,0,3,FALSE,0.11,TRUE,Replacement,30/06/2024,v1.0
P001715,C000277,50,M,Married,1,DE,Ultra,Term,28000,22.41,Quarterly,10/09/2014,,119,9,Online,,TRUE,0.06,FALSE,0,FALSE,FALSE,2,0,FALSE,0.08,FALSE,,30/06/2024,v1.0
P001716,C001219,47,M,Married,2,ES,Low,Whole,188000,216.29,Monthly,18/06/2015,,110,9,Agent,A1017,FALSE,,TRUE,3,FALSE,FALSE,1,2,FALSE,0.16,FALSE,,30/06/2024,v1.0
P001717,C002963,60,M,Single,2,US,Mid,Term,67000,48.63,Quarterly,25/09/2010,,167,13,Agent,A1009,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P001718,C001887,54,F,Single,0,US,Low,Term,150000,144.29,Monthly,21/01/2011,,163,13,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P001719,C000483,56,F,Single,1,DE,Low,Term,63000,52.46,Monthly,06/02/2014,,126,10,Online,,FALSE,,FALSE,0,FALSE,FALSE,2,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P001720,C001265,48,M,Married,1,IT,Low,Whole,181000,266.24,Monthly,16/06/2018,,73,6,Employer,,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0.03,FALSE,,30/06/2024,v1.0
P001721,C000730,28,F,Single,0,FR,Low,Whole,67000,73.87,Monthly,14/09/2015,,107,8,Online,,FALSE,,TRUE,3,FALSE,FALSE,1,0,FALSE,0.08,FALSE,,30/06/2024,v1.0
P001722,C002239,42,M,Married,2,DE,High,Term,93000,45.71,Quarterly,20/07/2017,,84,7,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.03,FALSE,,30/06/2024,v1.0
P001723,C001040,57,M,Single,2,US,,Term,190000,144.16,Monthly,21/10/2017,,81,6,Online,,FALSE,,TRUE,2,TRUE,FALSE,2,1,FALSE,0.05,FALSE,,30/06/2024,v1.0
P001724,C002571,44,M,Married,1,DE,Mid,Term,518000,465.24,Monthly,05/10/2021,,33,2,Agent,A1043,TRUE,0.1,FALSE,0,FALSE,FALSE,1,1,FALSE,-0.09,FALSE,,30/06/2024,v1.0
P001725,C000917,51,M,Married,1,FR,Mid,Term,123000,89.47,Monthly,15/02/2021,06/04/2023,26,2,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.09,TRUE,Life Event,30/06/2024,v1.0
P001726,C002448,41,F,Married,0,FR,Low,Universal,149000,141.48,Quarterly,03/01/2022,,30,2,Employer,,TRUE,0.17,FALSE,0,FALSE,FALSE,0,0,FALSE,0.07,FALSE,,30/06/2024,v1.0
P001727,C000885,32,M,Married,2,DE,Ultra,Universal,262000,251.77,Monthly,10/06/2018,,73,6,Agent,A1028,FALSE,,TRUE,4,TRUE,FALSE,0,1,FALSE,0.11,FALSE,,30/06/2024,v1.0
P001728,C002752,43,M,Single,0,US,Low,Universal,199000,200.05,Monthly,14/11/2020,,44,3,Online,,FALSE,,TRUE,0,FALSE,FALSE,1,2,FALSE,0.02,FALSE,,30/06/2024,v1.0
P001729,C000021,48,F,Divorced,1,DE,High,Whole,289000,365.56,Monthly,20/08/2018,,71,5,Agent,A1097,FALSE,,FALSE,0,FALSE,FALSE,0,0,TRUE,-0.04,FALSE,,30/06/2024,v1.0
P001730,C000473,37,F,Single,2,US,,Universal,245000,311.93,Monthly,23/09/2013,,131,10,Online,,FALSE,,TRUE,0,FALSE,FALSE,0,0,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P001731,C002257,42,F,Married,2,ES,High,Whole,161000,256.52,Monthly,12/01/2018,,78,6,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0.02,FALSE,,30/06/2024,v1.0
P001732,C002353,33,F,Widowed,2,UK,High,Universal,86000,84.43,Monthly,28/06/2010,,170,14,Bank,,FALSE,,TRUE,2,FALSE,TRUE,0,4,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P001733,C000703,58,M,Married,0,UK,Low,Whole,255000,270.73,Monthly,15/01/2020,,54,4,Bank,,FALSE,,TRUE,3,FALSE,FALSE,0,3,FALSE,0.05,FALSE,,30/06/2024,v1.0
P001734,C000686,41,F,Divorced,0,ES,Low,Term,29000,20.27,Monthly,13/06/2020,09/11/2026,78,6,Agent,A1043,FALSE,,FALSE,0,FALSE,FALSE,0,4,TRUE,0.1,TRUE,Price,30/06/2024,v1.0
P001735,C000284,62,F,Single,2,US,Mid,Term,36000,22.62,Annual,17/01/2013,,139,11,Agent,A1053,TRUE,0.19,TRUE,1,FALSE,FALSE,2,0,FALSE,0.14,FALSE,,30/06/2024,v1.0
